Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=ega
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=26/1/1999
time........=10:2
DataFile....=ega1ff06
Serie.......=6
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12201	1	424
2	0	12702	1	1000
3	0	12703	1	1000
4	1	12204	1	408
5	0	12705	1	1000
6	0	12706	1	1000
7	1	12207	1	419
8	0	12708	1	1000
9	1	12209	1	285
10	0	12710	1	1000
11	1	12211	1	331
12	1	12212	1	352
13	0	12713	1	1000
14	0	12714	1	1000
15	0	12715	1	1000
16	0	12716	1	1000
17	1	12217	1	373
18	0	12718	1	1000
19	1	12219	1	378
20	1	12220	1	368
21	0	12721	1	1000
22	1	12222	1	411
23	0	12723	1	1000
24	0	12724	1	1000
25	0	12725	1	1000
26	0	12726	1	1000
27	1	12227	1	427
28	0	12728	1	1000
29	1	12229	1	400
30	1	12230	1	403
31	0	12731	1	1000
32	0	12732	1	1000
33	1	12233	1	409
34	1	12234	1	313
35	1	12235	1	363
36	1	12236	1	353
37	0	12737	1	1000
38	1	12238	1	455
39	1	12239	1	300
40	0	12740	1	1000
41	1	12241	1	337
42	0	12742	1	1000
43	0	12743	1	1000
44	0	12744	1	1000
45	1	12245	1	413
46	0	12746	1	1000
47	0	12747	1	1000
48	1	12248	1	395
49	0	12749	1	1000
50	1	12250	1	368
51	1	12251	1	385
52	0	12752	1	1000
53	0	12753	1	1000
54	1	12254	1	463
55	1	12255	1	416
56	1	12256	1	367
57	1	12257	1	350
58	1	12258	1	291
59	0	12759	1	1000
60	0	12760	1	1000
61	1	12261	1	402
62	0	12762	1	1000
63	0	12763	1	1000
64	1	12264	1	529
65	0	12765	1	1000
66	1	12266	1	473
67	1	12267	1	440
68	1	12268	1	359
69	1	12269	1	432
70	1	12270	1	260
71	0	12771	1	1000
72	1	12272	1	427
73	0	12773	1	1000
74	1	12274	1	399
75	0	12775	1	1000
76	1	12276	1	421
77	0	12777	1	1000
78	0	12778	1	1000
79	0	12779	1	1000
80	0	12780	1	1000
81	0	12781	1	1000
82	1	12282	1	438
83	1	12283	1	596
84	0	12784	1	1000
85	1	12285	1	469
86	1	12286	1	394
87	1	12287	1	302
88	0	12788	1	1000
89	1	12289	1	397
90	0	12790	1	1000
91	1	12291	1	392
92	1	12292	1	386
93	0	12793	1	1000
94	1	12294	1	424
95	0	12795	1	1000
96	1	12296	1	392
97	1	12297	1	343
98	0	12798	1	1000
99	0	12799	1	1000
100	0	12800	1	1000
