number	type	latency	urevent
1.000000	1	2400.000000	1.000000
2.000000	2	4526.000000	2.000000
3.000000	3	6518.000000	3.000000
4.000000	4	8714.000000	4.000000
5.000000	5	10852.000000	5.000000
6.000000	6	12988.000000	6.000000
7.000000	7	15124.000000	7.000000
8.000000	8	17030.000000	8.000000
9.000000	9	19092.000000	9.000000
10.000000	10	20988.000000	10.000000
11.000000	11	23148.000000	11.000000
12.000000	12	24980.000000	12.000000
13.000000	13	26919.000000	13.000000
14.000000	14	28974.000000	14.000000
15.000000	15	31087.000000	15.000000
16.000000	16	33262.000000	16.000000
17.000000	17	35421.000000	17.000000
18.000000	18	37330.000000	18.000000
19.000000	19	39250.000000	19.000000
20.000000	20	41316.000000	20.000000
21.000000	21	43442.000000	21.000000
22.000000	22	45595.000000	22.000000
23.000000	23	47676.000000	23.000000
24.000000	24	49591.000000	24.000000
25.000000	25	51715.000000	25.000000
26.000000	26	53770.000000	26.000000
27.000000	27	55932.000000	27.000000
28.000000	28	57873.000000	28.000000
29.000000	29	59781.000000	29.000000
30.000000	30	61705.000000	30.000000
31.000000	31	63802.000000	31.000000
32.000000	32	65745.000000	32.000000
33.000000	33	67653.000000	33.000000
34.000000	34	69862.000000	34.000000
35.000000	35	72062.000000	35.000000
36.000000	36	73963.000000	36.000000
37.000000	37	75779.000000	37.000000
38.000000	38	77622.000000	38.000000
39.000000	39	79577.000000	39.000000
40.000000	40	81472.000000	40.000000
41.000000	41	83661.000000	41.000000
42.000000	42	85491.000000	42.000000
43.000000	43	87530.000000	43.000000
44.000000	44	89502.000000	44.000000
45.000000	45	91596.000000	45.000000
46.000000	46	93656.000000	46.000000
47.000000	47	95481.000000	47.000000
48.000000	48	97680.000000	48.000000
49.000000	49	99493.000000	49.000000
50.000000	50	101438.000000	50.000000
51.000000	51	103388.000000	51.000000
52.000000	52	105534.000000	52.000000
53.000000	53	107731.000000	53.000000
54.000000	54	109628.000000	54.000000
55.000000	55	111835.000000	55.000000
56.000000	56	113696.000000	56.000000
57.000000	57	115657.000000	57.000000
58.000000	58	117637.000000	58.000000
59.000000	59	119481.000000	59.000000
60.000000	60	121644.000000	60.000000
61.000000	61	123466.000000	61.000000
62.000000	62	125670.000000	62.000000
63.000000	63	127683.000000	63.000000
64.000000	64	129772.000000	64.000000
65.000000	65	131612.000000	65.000000
66.000000	66	133813.000000	66.000000
67.000000	67	135680.000000	67.000000
68.000000	68	137647.000000	68.000000
69.000000	69	139497.000000	69.000000
70.000000	70	141604.000000	70.000000
71.000000	71	143588.000000	71.000000
72.000000	72	145720.000000	72.000000
73.000000	73	147622.000000	73.000000
74.000000	74	149825.000000	74.000000
75.000000	75	151816.000000	75.000000
76.000000	76	153763.000000	76.000000
77.000000	77	155798.000000	77.000000
78.000000	78	157991.000000	78.000000
79.000000	79	159807.000000	79.000000
80.000000	80	161962.000000	80.000000
81.000000	81	164116.000000	81.000000
82.000000	82	166307.000000	82.000000
83.000000	83	168416.000000	83.000000
84.000000	84	170240.000000	84.000000
85.000000	85	172440.000000	85.000000
86.000000	86	174576.000000	86.000000
87.000000	87	176395.000000	87.000000
88.000000	88	178315.000000	88.000000
89.000000	89	180392.000000	89.000000
90.000000	90	182312.000000	90.000000
91.000000	91	184174.000000	91.000000
92.000000	92	186320.000000	92.000000
93.000000	93	188488.000000	93.000000
94.000000	94	190408.000000	94.000000
95.000000	95	192311.000000	95.000000
96.000000	96	194423.000000	96.000000
97.000000	97	196393.000000	97.000000
98.000000	98	198427.000000	98.000000
99.000000	99	200597.000000	99.000000
100.000000	100	202633.000000	100.000000
