Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=ega
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=2/3/1999
time........=10:12
DataFile....=ega2ff06
Serie.......=6
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12301	0	1000
2	0	12802	1	1000
3	1	12303	1	378
4	0	12804	1	1000
5	0	12805	1	1000
6	0	12806	1	1000
7	0	12807	1	1000
8	1	12308	1	356
9	0	12809	1	1000
10	0	12810	1	1000
11	0	12811	1	1000
12	1	12312	1	475
13	0	12813	1	1000
14	1	12314	1	423
15	1	12315	1	402
16	1	12316	1	295
17	1	12317	1	335
18	1	12318	1	381
19	1	12319	1	327
20	1	12320	1	281
21	0	12821	1	1000
22	1	12322	1	379
23	1	12323	1	363
24	0	12824	1	1000
25	1	12325	1	380
26	0	12826	1	1000
27	0	12827	1	1000
28	0	12828	1	1000
29	0	12829	1	1000
30	0	12830	1	1000
31	1	12331	1	411
32	1	12332	1	361
33	0	12833	1	1000
34	0	12834	1	1000
35	0	12835	1	1000
36	1	12336	1	468
37	1	12337	1	296
38	0	12838	1	1000
39	1	12339	1	393
40	0	12840	1	1000
41	1	12341	1	354
42	0	12842	1	1000
43	0	12843	1	1000
44	0	12844	1	1000
45	0	12845	1	1000
46	1	12346	1	337
47	1	12347	1	496
48	1	12348	1	295
49	1	12349	1	263
50	1	12350	1	328
51	0	12851	1	1000
52	1	12352	1	483
53	1	12353	1	369
54	1	12354	1	333
55	0	12855	1	1000
56	1	12356	1	346
57	1	12357	1	279
58	1	12358	1	253
59	1	12359	1	323
60	0	12860	1	1000
61	0	12861	1	1000
62	0	12862	1	1000
63	0	12863	1	1000
64	1	12364	1	534
65	1	12365	1	299
66	1	12366	1	273
67	0	12867	1	1000
68	0	12868	1	1000
69	1	12369	1	421
70	1	12370	1	324
71	1	12371	1	258
72	0	12872	1	1000
73	1	12373	1	399
74	1	12374	1	342
75	0	12875	1	1000
76	1	12376	1	387
77	0	12877	1	1000
78	0	12878	1	1000
79	0	12879	1	1000
80	0	12880	1	1000
81	1	12381	1	365
82	1	12382	1	350
83	1	12383	1	326
84	0	12884	1	1000
85	0	12885	1	1000
86	0	12886	1	1000
87	0	12887	1	1000
88	0	12888	1	1000
89	0	12889	1	1000
90	1	12390	1	374
91	1	12391	1	413
92	1	12392	1	253
93	1	12393	1	306
94	0	12894	1	1000
95	1	12395	1	320
96	1	12396	1	317
97	0	12897	1	1000
98	0	12898	1	1000
99	0	12899	1	1000
100	0	12900	1	1000
