Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=ega
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=2/3/1999
time........=10:0
DataFile....=ega2ff04
Serie.......=4
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12001	0	1000
2	0	12502	1	1000
3	0	12503	1	1000
4	0	12504	1	1000
5	0	12505	1	1000
6	0	12506	1	1000
7	0	12507	1	1000
8	0	12508	0	506
9	0	12509	1	1000
10	0	12510	1	1000
11	1	12011	0	1000
12	0	12512	1	1000
13	0	12513	1	1000
14	1	12014	1	452
15	1	12015	1	547
16	1	12016	0	1000
17	0	12517	1	1000
18	0	12518	1	1000
19	1	12019	1	493
20	1	12020	1	621
21	1	12021	1	497
22	1	12022	1	433
23	1	12023	1	460
24	1	12024	1	372
25	0	12525	1	1000
26	1	12026	1	413
27	1	12027	1	435
28	1	12028	1	614
29	0	12529	1	1000
30	1	12030	1	569
31	0	12531	1	1000
32	1	12032	1	382
33	1	12033	1	408
34	1	12034	1	348
35	0	12535	0	396
36	0	12536	1	1000
37	1	12037	1	387
38	0	12538	1	1000
39	1	12039	1	442
40	0	12540	1	1000
41	0	12541	1	1000
42	1	12042	1	505
43	0	12543	1	1000
44	0	12544	1	1000
45	0	12545	1	1000
46	1	12046	1	490
47	0	12547	1	1000
48	1	12048	1	368
49	0	12549	1	1000
50	0	12550	1	1000
51	1	12051	1	403
52	0	12552	1	1000
53	0	12553	1	1000
54	0	12554	1	1000
55	0	12555	1	1000
56	1	12056	1	442
57	0	12557	1	1000
58	0	12558	1	1000
59	1	12059	1	428
60	0	12560	1	1000
61	0	12561	1	1000
62	1	12062	1	356
63	0	12563	1	1000
64	0	12564	1	1000
65	1	12065	1	612
66	1	12066	1	536
67	1	12067	1	425
68	0	12568	1	1000
69	0	12569	1	1000
70	1	12070	1	367
71	0	12571	1	1000
72	1	12072	1	391
73	0	12573	1	1000
74	0	12574	1	1000
75	0	12575	1	1000
76	1	12076	1	383
77	1	12077	1	419
78	1	12078	1	413
79	0	12579	1	1000
80	1	12080	1	404
81	0	12581	1	1000
82	1	12082	1	357
83	1	12083	1	376
84	1	12084	0	1000
85	1	12085	1	363
86	1	12086	1	367
87	1	12087	1	334
88	1	12088	1	657
89	1	12089	1	471
90	1	12090	1	438
91	0	12591	1	1000
92	0	12592	1	1000
93	1	12093	1	386
94	0	12594	1	1000
95	1	12095	1	378
96	1	12096	1	374
97	1	12097	1	444
98	1	12098	1	339
99	0	12599	1	1000
100	0	12600	1	1000
