Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=clm
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=21/6/1999
time........=10:59
DataFile....=clm1ff04
Serie.......=4
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	0	12501	1	1000
2	0	12502	1	1000
3	0	12503	1	1000
4	1	12004	1	614
5	0	12505	1	1000
6	1	12006	1	404
7	0	12507	1	1000
8	0	12508	1	1000
9	0	12509	1	1000
10	0	12510	1	1000
11	1	12011	1	443
12	1	12012	1	420
13	0	12513	1	1000
14	0	12514	1	1000
15	0	12515	1	1000
16	1	12016	1	427
17	1	12017	1	393
18	1	12018	1	363
19	0	12519	1	1000
20	0	12520	1	1000
21	0	12521	1	1000
22	1	12022	1	473
23	1	12023	1	837
24	0	12524	1	1000
25	0	12525	0	404
26	1	12026	1	601
27	1	12027	1	423
28	1	12028	1	427
29	1	12029	1	404
30	1	12030	0	1000
31	1	12031	1	824
32	1	12032	1	661
33	1	12033	1	440
34	1	12034	1	338
35	1	12035	1	325
36	1	12036	1	502
37	1	12037	1	378
38	0	12538	0	358
39	1	12039	1	547
40	0	12540	1	1000
41	0	12541	1	1000
42	0	12542	1	1000
43	0	12543	1	1000
44	1	12044	1	535
45	0	12545	1	1000
46	1	12046	1	389
47	0	12547	1	1000
48	0	12548	1	1000
49	0	12549	1	1000
50	0	12550	1	1000
51	0	12551	1	1000
52	0	12552	1	1000
53	1	12053	1	480
54	1	12054	1	588
55	1	12055	1	423
56	0	12556	1	1000
57	0	12557	1	1000
58	1	12058	1	656
59	1	12059	1	477
60	1	12060	1	671
61	1	12061	1	550
62	0	12562	0	580
63	0	12563	0	439
64	1	12064	1	556
65	0	12565	1	1000
66	1	12066	0	1000
67	0	12567	1	1000
68	0	12568	1	1000
69	1	12069	1	456
70	1	12070	1	447
71	1	12071	1	453
72	1	12072	0	1000
73	0	12573	1	1000
74	1	12074	1	591
75	1	12075	1	411
76	1	12076	0	1000
77	0	12577	1	1000
78	1	12078	1	497
79	0	12579	1	1000
80	0	12580	1	1000
81	0	12581	1	1000
82	1	12082	1	514
83	0	12583	1	1000
84	1	12084	1	516
85	0	12585	1	1000
86	1	12086	1	393
87	1	12087	1	359
88	0	12588	1	1000
89	1	12089	1	478
90	0	12590	0	31
91	0	12591	1	1000
92	1	12092	1	437
93	0	12593	1	1000
94	1	12094	1	440
95	0	12595	1	1000
96	0	12596	1	1000
97	1	12097	1	443
98	0	12598	1	1000
99	0	12599	1	1000
100	1	12100	1	424
