number	type	latency	urevent
1.000000	1	9974.000000	1.000000
2.000000	2	11929.000000	2.000000
3.000000	3	13977.000000	3.000000
4.000000	4	18278.000000	4.000000
5.000000	5	20293.000000	5.000000
6.000000	6	24251.000000	6.000000
7.000000	7	26353.000000	7.000000
8.000000	8	28464.000000	8.000000
9.000000	9	30522.000000	9.000000
10.000000	10	32522.000000	10.000000
11.000000	11	34587.000000	11.000000
12.000000	12	36643.000000	12.000000
13.000000	13	40654.000000	13.000000
14.000000	14	42837.000000	14.000000
15.000000	15	44829.000000	15.000000
16.000000	16	46930.000000	16.000000
17.000000	17	48886.000000	17.000000
18.000000	18	50752.000000	18.000000
19.000000	19	52753.000000	19.000000
20.000000	20	54883.000000	20.000000
21.000000	21	56765.000000	21.000000
22.000000	22	58887.000000	22.000000
23.000000	23	61037.000000	23.000000
24.000000	24	62890.000000	24.000000
25.000000	25	64930.000000	25.000000
26.000000	26	66854.000000	26.000000
27.000000	27	68852.000000	27.000000
28.000000	28	70771.000000	28.000000
29.000000	29	72918.000000	29.000000
30.000000	30	75094.000000	30.000000
31.000000	31	77212.000000	31.000000
32.000000	32	79270.000000	32.000000
33.000000	33	81462.000000	33.000000
34.000000	34	87198.000000	34.000000
35.000000	35	89098.000000	35.000000
36.000000	36	91231.000000	36.000000
37.000000	37	93102.000000	37.000000
38.000000	38	95089.000000	38.000000
39.000000	39	97144.000000	39.000000
40.000000	boundary	97881.000000	40.000000
41.000000	40	99074.000000	41.000000
42.000000	41	100889.000000	42.000000
43.000000	42	103016.000000	43.000000
44.000000	43	104957.000000	44.000000
45.000000	44	107153.000000	45.000000
46.000000	45	109134.000000	46.000000
47.000000	46	111178.000000	47.000000
48.000000	47	113079.000000	48.000000
49.000000	48	115124.000000	49.000000
50.000000	49	116954.000000	50.000000
51.000000	50	119104.000000	51.000000
52.000000	51	121241.000000	52.000000
53.000000	52	123171.000000	53.000000
54.000000	53	125155.000000	54.000000
55.000000	54	127225.000000	55.000000
56.000000	55	129047.000000	56.000000
57.000000	56	130892.000000	57.000000
58.000000	57	132984.000000	58.000000
59.000000	58	134917.000000	59.000000
60.000000	59	136945.000000	60.000000
61.000000	60	138783.000000	61.000000
62.000000	61	140698.000000	62.000000
63.000000	62	142550.000000	63.000000
64.000000	63	144557.000000	64.000000
65.000000	64	146723.000000	65.000000
66.000000	65	148730.000000	66.000000
67.000000	66	150803.000000	67.000000
68.000000	67	152667.000000	68.000000
69.000000	68	154736.000000	69.000000
70.000000	69	156898.000000	70.000000
71.000000	70	159036.000000	71.000000
72.000000	71	161174.000000	72.000000
73.000000	72	163121.000000	73.000000
74.000000	73	164984.000000	74.000000
75.000000	74	167160.000000	75.000000
76.000000	75	169027.000000	76.000000
77.000000	76	170969.000000	77.000000
78.000000	77	173012.000000	78.000000
79.000000	78	174899.000000	79.000000
80.000000	79	176784.000000	80.000000
81.000000	80	178840.000000	81.000000
82.000000	81	180850.000000	82.000000
83.000000	82	182749.000000	83.000000
84.000000	83	184771.000000	84.000000
85.000000	84	186925.000000	85.000000
86.000000	85	188857.000000	86.000000
87.000000	86	190858.000000	87.000000
88.000000	87	193066.000000	88.000000
89.000000	88	195089.000000	89.000000
90.000000	89	197194.000000	90.000000
91.000000	90	199130.000000	91.000000
92.000000	91	201141.000000	92.000000
93.000000	92	203099.000000	93.000000
94.000000	93	205165.000000	94.000000
95.000000	94	207021.000000	95.000000
96.000000	95	209092.000000	96.000000
97.000000	96	210986.000000	97.000000
98.000000	97	213114.000000	98.000000
99.000000	98	215011.000000	99.000000
100.000000	99	217053.000000	100.000000
101.000000	100	219257.000000	101.000000
