number	type	latency	urevent
1.000000	1	4462.000000	1.000000
2.000000	2	6494.000000	2.000000
3.000000	3	8445.000000	3.000000
4.000000	4	10468.000000	4.000000
5.000000	5	12290.000000	5.000000
6.000000	6	14295.000000	6.000000
7.000000	7	16435.000000	7.000000
8.000000	boundary	17121.000000	8.000000
9.000000	8	18398.000000	9.000000
10.000000	9	20211.000000	10.000000
11.000000	10	22302.000000	11.000000
12.000000	11	24300.000000	12.000000
13.000000	12	26422.000000	13.000000
14.000000	13	28456.000000	14.000000
15.000000	14	30280.000000	15.000000
16.000000	15	32318.000000	16.000000
17.000000	16	34172.000000	17.000000
18.000000	17	36266.000000	18.000000
19.000000	18	38104.000000	19.000000
20.000000	19	40008.000000	20.000000
21.000000	20	41837.000000	21.000000
22.000000	21	43782.000000	22.000000
23.000000	22	45681.000000	23.000000
24.000000	23	47831.000000	24.000000
25.000000	24	49892.000000	25.000000
26.000000	25	51958.000000	26.000000
27.000000	26	53812.000000	27.000000
28.000000	27	55968.000000	28.000000
29.000000	boundary	56761.000000	29.000000
30.000000	28	58027.000000	30.000000
31.000000	29	60052.000000	31.000000
32.000000	30	62009.000000	32.000000
33.000000	31	64135.000000	33.000000
34.000000	32	66000.000000	34.000000
35.000000	33	67969.000000	35.000000
36.000000	34	70073.000000	36.000000
37.000000	35	71961.000000	37.000000
38.000000	36	74159.000000	38.000000
39.000000	37	76246.000000	39.000000
40.000000	38	78409.000000	40.000000
41.000000	39	80453.000000	41.000000
42.000000	40	82523.000000	42.000000
43.000000	41	84507.000000	43.000000
44.000000	42	86598.000000	44.000000
45.000000	43	88789.000000	45.000000
46.000000	44	90867.000000	46.000000
47.000000	45	92986.000000	47.000000
48.000000	46	95073.000000	48.000000
49.000000	47	97054.000000	49.000000
50.000000	48	98871.000000	50.000000
51.000000	49	100689.000000	51.000000
52.000000	50	102829.000000	52.000000
53.000000	51	104887.000000	53.000000
54.000000	52	106722.000000	54.000000
55.000000	53	108838.000000	55.000000
56.000000	54	111019.000000	56.000000
57.000000	55	113006.000000	57.000000
58.000000	56	115050.000000	58.000000
59.000000	57	116927.000000	59.000000
60.000000	58	118938.000000	60.000000
61.000000	59	120872.000000	61.000000
62.000000	60	122798.000000	62.000000
63.000000	61	124728.000000	63.000000
64.000000	62	126783.000000	64.000000
65.000000	63	128693.000000	65.000000
66.000000	64	130594.000000	66.000000
67.000000	65	132548.000000	67.000000
68.000000	66	134395.000000	68.000000
69.000000	67	136298.000000	69.000000
70.000000	68	138480.000000	70.000000
71.000000	69	140668.000000	71.000000
72.000000	70	142627.000000	72.000000
73.000000	71	144712.000000	73.000000
74.000000	72	146566.000000	74.000000
75.000000	73	148754.000000	75.000000
76.000000	74	150761.000000	76.000000
77.000000	75	152658.000000	77.000000
78.000000	76	154600.000000	78.000000
79.000000	77	156578.000000	79.000000
80.000000	78	158498.000000	80.000000
81.000000	79	160623.000000	81.000000
82.000000	80	162812.000000	82.000000
83.000000	81	164880.000000	83.000000
84.000000	82	166968.000000	84.000000
85.000000	83	169094.000000	85.000000
86.000000	84	171024.000000	86.000000
87.000000	85	173045.000000	87.000000
88.000000	86	175146.000000	88.000000
89.000000	87	177038.000000	89.000000
90.000000	88	179165.000000	90.000000
91.000000	89	181173.000000	91.000000
92.000000	90	183177.000000	92.000000
93.000000	91	185126.000000	93.000000
94.000000	92	187150.000000	94.000000
95.000000	93	189345.000000	95.000000
96.000000	94	191292.000000	96.000000
97.000000	95	193474.000000	97.000000
98.000000	96	195480.000000	98.000000
99.000000	97	197645.000000	99.000000
100.000000	98	199505.000000	100.000000
101.000000	99	201631.000000	101.000000
102.000000	100	203642.000000	102.000000
