Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=cba
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=29/1/1999
time........=9:18
DataFile....=cba2ff03
Serie.......=3
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12201	1	225
2	0	12702	1	1000
3	1	12203	1	233
4	0	12704	1	1000
5	0	12705	1	1000
6	1	12206	1	258
7	0	12707	1	1000
8	0	12708	1	1000
9	0	12709	1	1000
10	1	12210	1	285
11	0	12711	1	1000
12	0	12712	1	1000
13	0	12713	1	1000
14	0	12714	1	1000
15	0	12715	1	1000
16	0	12716	1	1000
17	1	12217	1	245
18	1	12218	1	227
19	0	12719	1	1000
20	1	12220	1	277
21	1	12221	1	235
22	1	12222	1	230
23	1	12223	1	261
24	0	12724	1	1000
25	0	12725	1	1000
26	0	12726	1	1000
27	0	12727	1	1000
28	0	12728	1	1000
29	1	12229	1	334
30	1	12230	1	251
31	1	12231	1	242
32	0	12732	1	1000
33	1	12233	1	388
34	0	12734	1	1000
35	0	12735	1	1000
36	1	12236	1	250
37	1	12237	1	254
38	0	12738	1	1000
39	0	12739	1	1000
40	0	12740	1	1000
41	0	12741	1	1000
42	0	12742	1	1000
43	1	12243	1	308
44	1	12244	1	252
45	1	12245	1	246
46	0	12746	1	1000
47	0	12747	1	1000
48	0	12748	1	1000
49	0	12749	1	1000
50	0	12750	1	1000
51	0	12751	1	1000
52	1	12252	1	227
53	0	12753	1	1000
54	0	12754	1	1000
55	0	12755	1	1000
56	1	12256	1	326
57	1	12257	1	237
58	1	12258	1	249
59	1	12259	1	269
60	0	12760	1	1000
61	1	12261	1	319
62	1	12262	1	257
63	0	12763	1	1000
64	0	12764	1	1000
65	1	12265	1	299
66	1	12266	1	275
67	0	12767	1	1000
68	1	12268	1	373
69	0	12769	1	1000
70	1	12270	1	306
71	1	12271	1	246
72	1	12272	1	263
73	1	12273	1	245
74	1	12274	1	266
75	1	12275	1	241
76	1	12276	1	266
77	1	12277	1	259
78	1	12278	1	217
79	1	12279	1	222
80	0	12780	1	1000
81	1	12281	1	252
82	1	12282	1	233
83	0	12783	0	288
84	1	12284	1	303
85	0	12785	1	1000
86	1	12286	1	401
87	1	12287	1	206
88	1	12288	1	247
89	1	12289	1	229
90	1	12290	1	317
91	0	12791	1	1000
92	0	12792	1	1000
93	0	12793	1	1000
94	1	12294	1	269
95	0	12795	1	1000
96	0	12796	1	1000
97	1	12297	1	388
98	0	12798	1	1000
99	0	12799	1	1000
100	1	12300	1	288
