number	type	latency	urevent
1.000000	1	2387.000000	1.000000
2.000000	2	4190.000000	2.000000
3.000000	3	6003.000000	3.000000
4.000000	4	8149.000000	4.000000
5.000000	5	10032.000000	5.000000
6.000000	6	11943.000000	6.000000
7.000000	7	14019.000000	7.000000
8.000000	8	15954.000000	8.000000
9.000000	9	17826.000000	9.000000
10.000000	10	19782.000000	10.000000
11.000000	11	21760.000000	11.000000
12.000000	12	23599.000000	12.000000
13.000000	13	25596.000000	13.000000
14.000000	14	27430.000000	14.000000
15.000000	15	29572.000000	15.000000
16.000000	16	31403.000000	16.000000
17.000000	17	33327.000000	17.000000
18.000000	18	35499.000000	18.000000
19.000000	19	37453.000000	19.000000
20.000000	20	39568.000000	20.000000
21.000000	21	41505.000000	21.000000
22.000000	22	43591.000000	22.000000
23.000000	23	45734.000000	23.000000
24.000000	24	47828.000000	24.000000
25.000000	25	49761.000000	25.000000
26.000000	26	51632.000000	26.000000
27.000000	27	53570.000000	27.000000
28.000000	28	55563.000000	28.000000
29.000000	29	57468.000000	29.000000
30.000000	30	59604.000000	30.000000
31.000000	31	61522.000000	31.000000
32.000000	32	63520.000000	32.000000
33.000000	33	65385.000000	33.000000
34.000000	34	67540.000000	34.000000
35.000000	35	69460.000000	35.000000
36.000000	36	71576.000000	36.000000
37.000000	37	73773.000000	37.000000
38.000000	38	75777.000000	38.000000
39.000000	39	77938.000000	39.000000
40.000000	40	80074.000000	40.000000
41.000000	41	81889.000000	41.000000
42.000000	42	83751.000000	42.000000
43.000000	43	85615.000000	43.000000
44.000000	44	87621.000000	44.000000
45.000000	45	89436.000000	45.000000
46.000000	46	91480.000000	46.000000
47.000000	47	93290.000000	47.000000
48.000000	48	95406.000000	48.000000
49.000000	49	97472.000000	49.000000
50.000000	50	99587.000000	50.000000
51.000000	51	101677.000000	51.000000
52.000000	52	103706.000000	52.000000
53.000000	53	105594.000000	53.000000
54.000000	54	107672.000000	54.000000
55.000000	55	109716.000000	55.000000
56.000000	56	111910.000000	56.000000
57.000000	57	113974.000000	57.000000
58.000000	58	116179.000000	58.000000
59.000000	59	118083.000000	59.000000
60.000000	60	120160.000000	60.000000
61.000000	61	122084.000000	61.000000
62.000000	62	123924.000000	62.000000
63.000000	63	126039.000000	63.000000
64.000000	64	128043.000000	64.000000
65.000000	65	130202.000000	65.000000
66.000000	66	132211.000000	66.000000
67.000000	67	134247.000000	67.000000
68.000000	68	136434.000000	68.000000
69.000000	69	138514.000000	69.000000
70.000000	70	140457.000000	70.000000
71.000000	71	142267.000000	71.000000
72.000000	72	144356.000000	72.000000
73.000000	73	146557.000000	73.000000
74.000000	74	148672.000000	74.000000
75.000000	75	150777.000000	75.000000
76.000000	76	152663.000000	76.000000
77.000000	77	154527.000000	77.000000
78.000000	78	156699.000000	78.000000
79.000000	79	158819.000000	79.000000
80.000000	80	160860.000000	80.000000
81.000000	81	163011.000000	81.000000
82.000000	82	165091.000000	82.000000
83.000000	83	167013.000000	83.000000
84.000000	84	168858.000000	84.000000
85.000000	85	170919.000000	85.000000
86.000000	86	172838.000000	86.000000
87.000000	87	174995.000000	87.000000
88.000000	88	176865.000000	88.000000
89.000000	89	178781.000000	89.000000
90.000000	90	180804.000000	90.000000
91.000000	91	182994.000000	91.000000
92.000000	92	184870.000000	92.000000
93.000000	93	186739.000000	93.000000
94.000000	94	188652.000000	94.000000
95.000000	95	190528.000000	95.000000
96.000000	96	192565.000000	96.000000
97.000000	97	194570.000000	97.000000
98.000000	98	196491.000000	98.000000
99.000000	99	198360.000000	99.000000
100.000000	100	200409.000000	100.000000
