number	type	latency	urevent
1.000000	1	2308.000000	1.000000
2.000000	2	4111.000000	2.000000
3.000000	3	5925.000000	3.000000
4.000000	4	8071.000000	4.000000
5.000000	5	9954.000000	5.000000
6.000000	6	11865.000000	6.000000
7.000000	7	13942.000000	7.000000
8.000000	8	15877.000000	8.000000
9.000000	9	17748.000000	9.000000
10.000000	10	19704.000000	10.000000
11.000000	11	21682.000000	11.000000
12.000000	12	23521.000000	12.000000
13.000000	13	25517.000000	13.000000
14.000000	14	27353.000000	14.000000
15.000000	15	29495.000000	15.000000
16.000000	16	31325.000000	16.000000
17.000000	17	33249.000000	17.000000
18.000000	18	35421.000000	18.000000
19.000000	19	37375.000000	19.000000
20.000000	20	39490.000000	20.000000
21.000000	21	41428.000000	21.000000
22.000000	22	43513.000000	22.000000
23.000000	23	45657.000000	23.000000
24.000000	24	47751.000000	24.000000
25.000000	25	49684.000000	25.000000
26.000000	26	51556.000000	26.000000
27.000000	27	53495.000000	27.000000
28.000000	28	55488.000000	28.000000
29.000000	29	57393.000000	29.000000
30.000000	30	59530.000000	30.000000
31.000000	31	61447.000000	31.000000
32.000000	32	63447.000000	32.000000
33.000000	33	65312.000000	33.000000
34.000000	34	67468.000000	34.000000
35.000000	35	69389.000000	35.000000
36.000000	36	71505.000000	36.000000
37.000000	37	73702.000000	37.000000
38.000000	38	75706.000000	38.000000
39.000000	39	77867.000000	39.000000
40.000000	40	80003.000000	40.000000
41.000000	41	81817.000000	41.000000
42.000000	42	83680.000000	42.000000
43.000000	43	85544.000000	43.000000
44.000000	44	87551.000000	44.000000
45.000000	45	89367.000000	45.000000
46.000000	46	91410.000000	46.000000
47.000000	47	93220.000000	47.000000
48.000000	48	95336.000000	48.000000
49.000000	49	97403.000000	49.000000
50.000000	50	99517.000000	50.000000
51.000000	51	101608.000000	51.000000
52.000000	52	103636.000000	52.000000
53.000000	53	105525.000000	53.000000
54.000000	54	107604.000000	54.000000
55.000000	55	109648.000000	55.000000
56.000000	56	111841.000000	56.000000
57.000000	57	113905.000000	57.000000
58.000000	58	116111.000000	58.000000
59.000000	59	118014.000000	59.000000
60.000000	60	120091.000000	60.000000
61.000000	61	122016.000000	61.000000
62.000000	62	123857.000000	62.000000
63.000000	63	125971.000000	63.000000
64.000000	64	127977.000000	64.000000
65.000000	65	130135.000000	65.000000
66.000000	66	132145.000000	66.000000
67.000000	67	134180.000000	67.000000
68.000000	68	136368.000000	68.000000
69.000000	69	138448.000000	69.000000
70.000000	70	140389.000000	70.000000
71.000000	71	142199.000000	71.000000
72.000000	72	144287.000000	72.000000
73.000000	73	146488.000000	73.000000
74.000000	74	148604.000000	74.000000
75.000000	75	150710.000000	75.000000
76.000000	76	152596.000000	76.000000
77.000000	77	154459.000000	77.000000
78.000000	78	156630.000000	78.000000
79.000000	79	158750.000000	79.000000
80.000000	80	160791.000000	80.000000
81.000000	81	162943.000000	81.000000
82.000000	82	165024.000000	82.000000
83.000000	83	166946.000000	83.000000
84.000000	84	168789.000000	84.000000
85.000000	85	170848.000000	85.000000
86.000000	86	172771.000000	86.000000
87.000000	87	174927.000000	87.000000
88.000000	88	176799.000000	88.000000
89.000000	89	178715.000000	89.000000
90.000000	90	180739.000000	90.000000
91.000000	91	182929.000000	91.000000
92.000000	92	184805.000000	92.000000
93.000000	93	186674.000000	93.000000
94.000000	94	188588.000000	94.000000
95.000000	95	190465.000000	95.000000
96.000000	96	192501.000000	96.000000
97.000000	97	194506.000000	97.000000
98.000000	98	196427.000000	98.000000
99.000000	99	198295.000000	99.000000
100.000000	100	200345.000000	100.000000
