number	type	latency	urevent
1.000000	1	603.000000	1.000000
2.000000	2	2581.000000	2.000000
3.000000	3	4788.000000	3.000000
4.000000	4	6619.000000	4.000000
5.000000	5	8586.000000	5.000000
6.000000	6	10768.000000	6.000000
7.000000	7	12623.000000	7.000000
8.000000	8	14736.000000	8.000000
9.000000	9	16804.000000	9.000000
10.000000	10	18893.000000	10.000000
11.000000	11	20836.000000	11.000000
12.000000	12	22828.000000	12.000000
13.000000	13	24698.000000	13.000000
14.000000	14	26852.000000	14.000000
15.000000	15	28948.000000	15.000000
16.000000	16	30784.000000	16.000000
17.000000	17	32651.000000	17.000000
18.000000	18	34762.000000	18.000000
19.000000	19	36571.000000	19.000000
20.000000	20	38428.000000	20.000000
21.000000	21	40328.000000	21.000000
22.000000	22	42473.000000	22.000000
23.000000	23	44479.000000	23.000000
24.000000	24	46554.000000	24.000000
25.000000	25	48372.000000	25.000000
26.000000	26	50560.000000	26.000000
27.000000	27	52657.000000	27.000000
28.000000	28	54855.000000	28.000000
29.000000	29	57060.000000	29.000000
30.000000	30	58980.000000	30.000000
31.000000	31	60873.000000	31.000000
32.000000	32	63054.000000	32.000000
33.000000	33	65010.000000	33.000000
34.000000	34	66896.000000	34.000000
35.000000	35	68711.000000	35.000000
36.000000	36	70534.000000	36.000000
37.000000	37	72565.000000	37.000000
38.000000	38	74720.000000	38.000000
39.000000	39	76859.000000	39.000000
40.000000	40	78838.000000	40.000000
41.000000	41	80773.000000	41.000000
42.000000	42	82715.000000	42.000000
43.000000	43	84844.000000	43.000000
44.000000	44	86799.000000	44.000000
45.000000	45	88841.000000	45.000000
46.000000	46	90865.000000	46.000000
47.000000	47	92839.000000	47.000000
48.000000	48	94718.000000	48.000000
49.000000	49	96888.000000	49.000000
50.000000	50	98806.000000	50.000000
51.000000	51	100633.000000	51.000000
52.000000	52	102582.000000	52.000000
53.000000	53	104640.000000	53.000000
54.000000	54	106562.000000	54.000000
55.000000	55	108393.000000	55.000000
56.000000	56	110391.000000	56.000000
57.000000	57	112383.000000	57.000000
58.000000	58	114545.000000	58.000000
59.000000	59	116553.000000	59.000000
60.000000	60	118471.000000	60.000000
61.000000	61	120295.000000	61.000000
62.000000	62	122396.000000	62.000000
63.000000	63	124553.000000	63.000000
64.000000	64	126655.000000	64.000000
65.000000	65	128677.000000	65.000000
66.000000	66	130805.000000	66.000000
67.000000	67	132787.000000	67.000000
68.000000	68	134678.000000	68.000000
69.000000	69	136689.000000	69.000000
70.000000	70	138723.000000	70.000000
71.000000	71	140552.000000	71.000000
72.000000	72	142718.000000	72.000000
73.000000	73	144707.000000	73.000000
74.000000	74	146904.000000	74.000000
75.000000	75	148925.000000	75.000000
76.000000	76	150830.000000	76.000000
77.000000	77	153038.000000	77.000000
78.000000	78	155144.000000	78.000000
79.000000	79	156954.000000	79.000000
80.000000	80	159156.000000	80.000000
81.000000	81	161100.000000	81.000000
82.000000	82	162922.000000	82.000000
83.000000	83	165033.000000	83.000000
84.000000	84	167235.000000	84.000000
85.000000	85	169248.000000	85.000000
86.000000	86	171273.000000	86.000000
87.000000	87	173294.000000	87.000000
88.000000	88	175126.000000	88.000000
89.000000	89	177257.000000	89.000000
90.000000	90	179275.000000	90.000000
91.000000	91	181217.000000	91.000000
92.000000	92	183191.000000	92.000000
93.000000	93	185044.000000	93.000000
94.000000	94	187015.000000	94.000000
95.000000	95	188854.000000	95.000000
96.000000	96	190843.000000	96.000000
97.000000	97	192703.000000	97.000000
98.000000	98	194859.000000	98.000000
99.000000	99	196983.000000	99.000000
100.000000	100	198796.000000	100.000000
