Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=cba
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=20/1/1999
time........=11:41
DataFile....=cba1ff11
Serie.......=11
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
0	1	12201	1	317
1	0	12702	1	1000
2	0	12703	1	1000
3	1	12204	1	341
4	1	12205	1	308
5	1	12206	1	262
6	1	12207	1	276
7	1	12208	1	354
8	1	12209	1	353
9	1	12210	1	249
10	1	12211	1	284
11	1	12212	1	241
12	0	12713	1	1000
13	1	12214	1	333
14	0	12715	1	1000
15	1	12216	1	269
16	0	12717	1	1000
17	0	12718	1	1000
18	1	12219	1	253
19	1	12220	1	368
20	0	12721	1	1000
21	0	12722	1	1000
22	1	12223	1	302
23	0	12724	1	1000
24	1	12225	1	264
25	1	12226	1	340
26	1	12227	1	274
27	1	12228	1	237
28	1	12229	1	226
29	1	12230	1	303
30	0	12731	1	1000
31	1	12232	1	278
32	1	12233	1	242
33	1	12234	1	231
34	0	12735	0	205
35	0	12736	1	1000
36	0	12737	1	1000
37	0	12738	1	1000
38	1	12239	1	313
39	0	12740	1	1000
40	0	12741	1	1000
41	0	12742	1	1000
42	0	12743	1	1000
43	1	12244	1	378
44	1	12245	1	230
45	1	12246	1	238
46	0	12747	1	1000
47	1	12248	1	254
48	0	12749	1	1000
49	1	12250	1	357
50	1	12251	1	244
51	1	12252	1	237
52	0	12753	1	1000
53	0	12754	1	1000
54	0	12755	1	1000
55	0	12756	1	1000
56	0	12757	0	340
57	0	12758	1	1000
58	0	12759	1	1000
59	0	12760	1	1000
60	1	12261	1	348
61	1	12262	1	310
62	0	12763	1	1000
63	1	12264	1	348
64	1	12265	1	287
65	1	12266	1	250
66	1	12267	1	248
67	1	12268	1	232
68	0	12769	0	243
69	0	12770	1	1000
70	1	12271	1	271
71	0	12772	1	1000
72	1	12273	1	353
73	0	12774	1	1000
74	0	12775	1	1000
75	1	12276	1	265
76	0	12777	1	1000
77	1	12278	1	321
78	0	12779	1	1000
79	0	12780	1	1000
80	0	12781	1	1000
81	0	12782	1	1000
82	1	12283	1	317
83	1	12284	1	226
84	0	12785	1	1000
85	0	12786	1	1000
86	0	12787	1	1000
87	0	12788	1	1000
88	1	12289	1	302
89	0	12790	1	1000
90	0	12791	1	1000
91	0	12792	1	1000
92	1	12293	1	242
93	0	12794	1	1000
94	0	12795	1	1000
95	0	12796	1	1000
96	0	12797	1	1000
97	1	12298	1	277
98	1	12299	1	228
99	1	12300	1	226
