Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=cba
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=20/1/1999
time........=11:17
DataFile....=cba1ff07
Serie.......=7
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
0	1	12001	0	1000
1	0	12502	1	1000
2	0	12503	1	1000
3	1	12004	1	480
4	1	12005	1	306
5	1	12006	1	301
6	1	12007	1	443
7	1	12008	1	413
8	1	12009	0	1000
9	1	12010	1	338
10	1	12011	1	489
11	0	12512	1	1000
12	0	12513	1	1000
13	0	12514	1	1000
14	1	12015	1	404
15	0	12516	1	1000
16	1	12017	1	316
17	0	12518	1	1000
18	0	12519	1	1000
19	1	12020	1	321
20	1	12021	1	418
21	1	12022	1	409
22	0	12523	1	1000
23	1	12024	1	390
24	0	12525	0	447
25	1	12026	1	489
26	1	12027	1	378
27	0	12528	1	1000
28	1	12029	1	496
29	0	12530	1	1000
30	0	12531	1	1000
31	1	12032	1	317
32	1	12033	1	368
33	0	12534	1	1000
34	0	12535	1	1000
35	1	12036	1	391
36	0	12537	1	1000
37	0	12538	1	1000
38	0	12539	1	1000
39	0	12540	1	1000
40	1	12041	1	391
41	1	12042	1	452
42	1	12043	1	391
43	1	12044	1	439
44	1	12045	1	490
45	1	12046	1	326
46	1	12047	1	311
47	0	12548	1	1000
48	1	12049	1	346
49	1	12050	1	478
50	1	12051	1	395
51	0	12552	1	1000
52	0	12553	1	1000
53	0	12554	1	1000
54	0	12555	1	1000
55	0	12556	1	1000
56	0	12557	1	1000
57	1	12058	1	469
58	1	12059	1	339
59	1	12060	1	354
60	0	12561	1	1000
61	0	12562	1	1000
62	0	12563	1	1000
63	0	12564	1	1000
64	0	12565	1	1000
65	1	12066	1	360
66	0	12567	1	1000
67	1	12068	1	328
68	1	12069	1	370
69	0	12570	1	1000
70	0	12571	1	1000
71	0	12572	1	1000
72	1	12073	1	346
73	1	12074	1	379
74	0	12575	1	1000
75	1	12076	1	394
76	1	12077	1	341
77	0	12578	1	1000
78	1	12079	1	364
79	0	12580	1	1000
80	1	12081	0	1000
81	0	12582	1	1000
82	1	12083	1	316
83	1	12084	1	400
84	0	12585	1	1000
85	1	12086	1	373
86	0	12587	0	323
87	0	12588	1	1000
88	0	12589	1	1000
89	1	12090	1	369
90	1	12091	1	414
91	0	12592	1	1000
92	0	12593	1	1000
93	0	12594	1	1000
94	1	12095	1	365
95	0	12596	1	1000
96	1	12097	1	546
97	0	12598	1	1000
98	0	12599	1	1000
99	0	12600	1	1000
